Date,Type,Team,Player,MIN,G,A,TSA,OSA,TP,TCH,TCR,CT,TT,F,YC,RC,OG,GF,GA,In,Out,P
45899,Regular,AFC Toronto,Jade Kovacevic,5,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,85,90,F
45899,Regular,AFC Toronto,Olivia Chisholm,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,89,90,D
45899,Regular,AFC Toronto,April Lantaigne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,90,M
45899,Regular,AFC Toronto,Nyota Katembo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,AFC Toronto,Aoi Kizaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,AFC Toronto,Danielle Krzyzaniak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,AFC Toronto,Kaela Hansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Calgary Wild,Michelle Romero,90,0,0,1,0,52,86,0,0,3,0,0,0,0,0,2,0,90,D
45899,Regular,Calgary Wild,Talia White,90,0,0,0,0,51,61,0,0,2,0,0,0,0,0,2,0,90,D
45899,Regular,Calgary Wild,Meikayla Moore,90,0,0,0,0,72,94,0,0,1,0,0,0,0,0,2,0,90,D
45899,Regular,Calgary Wild,Meggie Dougherty Howard,90,0,0,2,1,49,63,2,1,0,1,0,0,0,0,2,0,90,M
45899,Regular,Calgary Wild,Serita Thurton,90,0,0,0,0,21,38,1,0,3,2,0,0,0,0,2,0,90,F
45899,Regular,Calgary Wild,Grace Stordy,83,0,0,0,0,46,86,1,0,1,1,0,0,0,0,2,0,83,D
45899,Regular,Calgary Wild,Kathryn Harvey,83,0,0,0,0,14,30,1,0,0,0,0,0,0,0,2,0,83,F
45899,Regular,Calgary Wild,Madison Wilson,71,0,0,1,0,16,38,0,0,10,1,0,0,0,0,2,0,71,M
45899,Regular,Calgary Wild,Jaclyn Sawicki,71,0,0,0,0,36,41,0,0,0,1,0,0,0,0,2,0,71,M
45899,Regular,Calgary Wild,Jorian Baucom,65,0,0,0,0,10,17,0,0,0,0,0,0,0,0,2,0,65,F
45899,Regular,Calgary Wild,Christie Gray,25,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,65,90,F
45899,Regular,Calgary Wild,Sonia O'Neill,19,0,0,0,0,14,22,0,0,1,0,0,0,0,0,0,71,90,M
45899,Regular,Calgary Wild,Jenaya Robertson,19,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,71,90,M
45899,Regular,Calgary Wild,Mijke Roelfsema,7,0,0,0,0,11,14,1,0,0,0,0,0,0,0,0,83,90,M
45899,Regular,Calgary Wild,Danielle Steer,7,0,0,1,1,3,6,0,0,1,0,0,0,0,0,0,83,90,F
45899,Regular,Calgary Wild,Laurence Gladu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Calgary Wild,Reese Kincaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Calgary Wild,Clara Monck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Calgary Wild,Keelyn Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Vancouver Rise,Yuka Okamoto,90,0,0,0,0,37,59,1,0,0,1,0,0,0,2,1,0,90,D
45899,Regular,Vancouver Rise,Jessika Cowart,90,0,0,0,0,57,67,0,0,1,0,0,0,0,2,1,0,90,D
45899,Regular,Vancouver Rise,Quinn,90,0,2,0,0,59,79,2,0,4,0,0,0,0,2,1,0,90,M
45899,Regular,Vancouver Rise,Lisa Pechersky,90,1,0,4,1,41,65,2,0,1,0,0,0,0,2,1,0,90,M
45899,Regular,Vancouver Rise,Holly Ward,90,1,0,3,1,21,56,2,0,3,1,0,0,0,2,1,0,90,F
45899,Regular,Vancouver Rise,Jessica De Filippo,82,0,0,1,0,23,34,0,0,0,3,1,0,0,2,1,0,82,F
45899,Regular,Vancouver Rise,Samantha Chang,70,0,0,1,0,26,41,5,5,0,1,0,0,0,2,1,0,70,F
45899,Regular,Vancouver Rise,Kennedy Faulknor,60,0,0,0,0,30,35,0,0,0,0,0,0,0,2,1,0,60,D
45899,Regular,Vancouver Rise,Jaylyn Wright,45,0,0,0,0,25,32,1,0,0,0,0,0,0,2,1,0,45,D
45899,Regular,Vancouver Rise,Nikki Stanton,45,0,0,1,1,19,27,0,0,2,2,0,0,0,2,1,0,45,M
45899,Regular,Vancouver Rise,Josie Longhurst,45,0,0,2,1,14,29,3,0,1,1,1,0,0,0,0,45,90,F
45899,Regular,Vancouver Rise,Jasmyne Spencer,45,0,0,0,0,22,47,0,0,2,0,0,0,0,0,0,45,90,D
45899,Regular,Vancouver Rise,Bridget Mutipula,30,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,60,90,D
45899,Regular,Vancouver Rise,Sofia Hagman,20,0,0,1,0,8,11,0,0,0,1,0,0,0,0,0,70,90,M
45899,Regular,Vancouver Rise,Mariah Lee,8,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,82,90,F
45899,Regular,Vancouver Rise,Anna Bout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Vancouver Rise,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Vancouver Rise,Nedya Sawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Vancouver Rise,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Montreal Roses,Stephanie Hill,90,0,0,0,0,65,81,0,0,1,0,0,0,0,1,2,0,90,D
45899,Regular,Montreal Roses,Lucy Cappadona,90,0,0,0,0,81,89,0,0,3,0,0,0,0,1,2,0,90,D
45899,Regular,Montreal Roses,Hailey Whitaker,90,0,0,1,0,74,115,1,0,10,2,0,0,0,1,2,0,90,D
45899,Regular,Montreal Roses,Chae-Rim Kang,90,0,0,3,1,35,61,5,0,1,1,0,0,0,1,2,0,90,M
45899,Regular,Montreal Roses,Tanya Boychuk,90,1,0,2,1,23,53,3,1,1,0,0,0,0,1,2,0,90,F
45899,Regular,Montreal Roses,Noémi Paquin,90,0,0,2,1,8,29,3,1,1,0,0,0,0,1,2,0,90,F
45899,Regular,Montreal Roses,Charlotte Bilbault,84,0,0,0,0,38,56,3,3,3,2,0,0,0,1,2,0,84,M
45899,Regular,Montreal Roses,Mégane Sauvé,66,0,0,0,0,11,19,0,0,2,0,0,0,0,1,2,0,66,M
45899,Regular,Montreal Roses,Félicia Roy,66,0,0,0,0,13,30,1,0,3,1,1,0,0,1,2,0,66,M
45899,Regular,Montreal Roses,Lara Schenk,45,0,0,1,0,9,16,0,0,0,0,0,0,0,1,2,0,45,D
45899,Regular,Montreal Roses,Jodi Smith,45,0,0,0,0,9,17,0,0,1,3,0,0,0,0,0,45,90,D
45899,Regular,Montreal Roses,Allie Hess,24,0,0,1,0,11,19,0,0,2,0,0,0,0,0,0,66,90,M
45899,Regular,Montreal Roses,Claire Monyard,24,0,0,2,0,7,15,2,0,2,1,0,0,0,0,0,66,90,M
45899,Regular,Montreal Roses,Lorie Thibault,6,0,0,1,0,6,10,0,0,0,1,0,0,0,0,0,84,90,M
45899,Regular,Montreal Roses,Mara Bouchard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Montreal Roses,Anna Karpenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,Montreal Roses,Olivia Mbala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Halifax Tides,Julianne Vallerand,90,0,0,2,0,36,80,2,0,4,2,0,0,0,0,1,0,90,D
45906,Regular,Halifax Tides,Annika Leslie,90,0,0,0,0,40,51,1,1,1,3,1,0,0,0,1,0,90,D
45906,Regular,Halifax Tides,Éva Frémaux,90,0,0,1,0,39,72,0,0,3,1,0,0,0,0,1,0,90,D
45906,Regular,Halifax Tides,Megumi Nakamura,90,0,0,1,0,16,29,0,0,2,1,0,0,0,0,1,0,90,F
45906,Regular,Halifax Tides,Saorla Miller,90,0,0,2,1,21,43,2,1,2,2,0,0,0,0,1,0,90,F
45906,Regular,Halifax Tides,Sara Olai,84,0,0,0,0,36,51,0,0,3,2,1,0,0,0,1,0,84,D
45906,Regular,Halifax Tides,Gunny Jónsdóttir,84,0,0,0,0,18,26,1,0,0,0,0,0,0,0,1,0,84,M
45906,Regular,Halifax Tides,Milly Clegg,67,0,0,1,1,4,11,0,0,0,0,0,0,0,0,1,0,67,F
45906,Regular,Halifax Tides,Karima Lemire,59,0,0,0,0,15,21,1,0,0,1,0,0,0,0,1,0,59,M
45906,Regular,Halifax Tides,Amanda Allen,59,0,0,1,0,10,19,0,0,0,1,0,0,0,0,1,0,59,F
45906,Regular,Halifax Tides,Sydney Kennedy,31,0,0,0,0,5,11,0,0,0,1,1,0,0,0,0,59,90,F
45906,Regular,Halifax Tides,Sarah Taylor,31,0,0,2,1,14,23,0,0,1,1,0,0,0,0,0,59,90,M
45906,Regular,Halifax Tides,Sofía Cedeño,23,0,0,0,0,10,13,0,0,0,1,0,0,0,0,0,67,90,F
45906,Regular,Halifax Tides,Daphnée Blouin,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,84,90,M
45906,Regular,Halifax Tides,Addy Weichers,6,0,0,0,0,9,11,0,0,0,1,0,0,0,0,0,84,90,D
45906,Regular,Halifax Tides,Marika Guay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Halifax Tides,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Halifax Tides,Kiley Norkus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Halifax Tides,Christabel Oduro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,AFC Toronto,Kaela Hansen,90,0,0,0,0,44,54,0,0,0,0,0,0,0,1,0,0,90,D
45906,Regular,AFC Toronto,Croix Soto,90,0,0,0,0,53,60,0,0,0,0,0,0,0,1,0,0,90,D
45906,Regular,AFC Toronto,Sarah Rollins,90,0,0,0,0,57,70,0,0,1,0,0,0,0,1,0,0,90,D
45906,Regular,AFC Toronto,Colby Barnett,90,0,0,0,0,27,62,9,3,2,1,0,0,0,1,0,0,90,M
45906,Regular,AFC Toronto,Emma Regan,90,0,0,0,0,44,64,5,4,3,2,0,0,0,1,0,0,90,M
45906,Regular,AFC Toronto,Nikayla Small,90,0,1,0,0,46,65,1,0,2,1,0,0,0,1,0,0,90,M
45906,Regular,AFC Toronto,Zoe Burns,90,0,0,2,0,39,80,1,0,4,1,0,0,0,1,0,0,90,M
45906,Regular,AFC Toronto,Kaylee Hunter,89,0,0,6,3,20,49,1,0,5,0,0,0,0,1,0,0,89,F
45906,Regular,AFC Toronto,Sarah Stratigakis,81,0,0,0,0,29,40,0,0,2,0,0,0,0,1,0,0,81,M
45906,Regular,AFC Toronto,Esther Okoronkwo,66,1,0,4,2,19,38,0,0,3,2,0,0,0,1,0,0,66,F
45906,Regular,AFC Toronto,Lauren Erica Bridget Rowe,24,0,0,0,0,6,11,1,0,0,1,0,0,0,0,0,66,90,F
45906,Regular,AFC Toronto,Victoria Pickett,9,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,81,90,M
45906,Regular,AFC Toronto,Cloey Uddenberg,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,89,90,M
45906,Regular,AFC Toronto,Ashley Cathro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,AFC Toronto,Hye-Ji Hong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,AFC Toronto,Aoi Kizaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,AFC Toronto,Jade Kovacevic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,AFC Toronto,Danielle Krzyzaniak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,AFC Toronto,April Lantaigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Vancouver Rise,Jasmyne Spencer,90,0,0,1,0,44,60,0,0,1,0,0,0,0,6,0,0,90,D
45906,Regular,Vancouver Rise,Jessika Cowart,90,0,0,0,0,52,58,0,0,2,1,0,0,0,6,0,0,90,D
45906,Regular,Vancouver Rise,Yuka Okamoto,90,0,0,1,0,63,83,0,0,1,0,0,0,0,6,0,0,90,D
45906,Regular,Vancouver Rise,Quinn,90,1,2,2,1,73,95,5,3,2,0,0,0,0,6,0,0,90,M
45906,Regular,Vancouver Rise,Holly Ward,90,0,1,6,0,42,81,2,0,3,1,0,0,0,6,0,0,90,F
45906,Regular,Vancouver Rise,Lisa Pechersky,78,1,0,5,2,35,70,3,0,4,0,0,0,0,6,0,0,78,M
45906,Regular,Vancouver Rise,Kennedy Faulknor,61,0,0,0,0,39,46,0,0,0,0,0,0,0,3,0,0,61,D
45906,Regular,Vancouver Rise,Samantha Chang,61,0,0,0,0,43,50,4,4,1,1,1,0,0,3,0,0,61,M
45906,Regular,Vancouver Rise,Jessica De Filippo,54,1,1,4,1,10,22,0,0,2,0,0,0,0,3,0,0,54,F
45906,Regular,Vancouver Rise,Latifah Abdu,54,2,0,2,2,11,23,0,0,1,0,0,0,0,3,0,0,54,F
45906,Regular,Vancouver Rise,Anna Bout,36,0,0,1,1,8,17,1,0,1,0,0,0,0,3,0,54,90,F
45906,Regular,Vancouver Rise,Mariah Lee,36,1,0,2,1,5,17,1,0,1,1,0,0,0,3,0,54,90,F
45906,Regular,Vancouver Rise,Sofia Hagman,29,0,0,0,0,18,22,1,0,0,2,0,0,0,3,0,61,90,M
45906,Regular,Vancouver Rise,Nikki Stanton,29,0,0,0,0,20,28,1,1,2,0,0,0,0,3,0,61,90,D
45906,Regular,Vancouver Rise,Josie Longhurst,12,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,78,90,M
45906,Regular,Vancouver Rise,Kayla Gonçalves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Vancouver Rise,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Vancouver Rise,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Vancouver Rise,Jaylyn Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Calgary Wild,Talia White,90,0,0,0,0,37,53,0,0,0,1,0,0,0,0,6,0,90,D
45906,Regular,Calgary Wild,Grace Stordy,90,0,0,0,0,21,55,2,0,4,2,0,0,0,0,6,0,90,D
45906,Regular,Calgary Wild,Meggie Dougherty Howard,90,0,0,1,0,44,61,4,0,2,0,0,0,0,0,6,0,90,F
45906,Regular,Calgary Wild,Serita Thurton,90,0,0,2,1,16,35,1,0,2,1,0,0,0,0,6,0,90,F
45906,Regular,Calgary Wild,Jorian Baucom,90,0,0,4,2,12,29,0,0,1,2,0,0,0,0,6,0,90,F
45906,Regular,Calgary Wild,Mijke Roelfsema,83,0,0,0,0,39,48,0,0,2,0,0,0,0,0,6,7,90,D
45906,Regular,Calgary Wild,Michelle Romero,78,0,0,0,0,16,34,0,0,5,4,0,0,0,0,6,0,78,D
45906,Regular,Calgary Wild,Jenaya Robertson,61,0,0,3,1,13,23,0,0,1,0,0,0,0,0,3,0,61,M
45906,Regular,Calgary Wild,Ally Green,61,0,0,2,1,9,21,2,0,1,0,0,0,0,0,3,0,61,F
45906,Regular,Calgary Wild,Sonia O'Neill,45,0,0,0,0,20,28,0,0,0,1,1,0,0,0,2,0,45,M
45906,Regular,Calgary Wild,Madison Wilson,45,0,0,0,0,18,25,0,0,2,2,0,0,0,0,4,45,90,M
45906,Regular,Calgary Wild,Christie Gray,29,0,0,0,0,3,6,1,0,0,0,1,0,0,0,3,61,90,M
45906,Regular,Calgary Wild,Kathryn Harvey,29,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,61,90,M
45906,Regular,Calgary Wild,Caleigh Boeckx,12,0,0,0,0,10,16,0,0,0,1,0,0,0,0,0,78,90,D
45906,Regular,Calgary Wild,Meikayla Moore,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,D
45906,Regular,Calgary Wild,Laurence Gladu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Calgary Wild,Danielle Steer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Calgary Wild,Keelyn Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Calgary Wild,Taegan Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Ottawa Rapid,Jyllissa Harris,90,0,0,0,0,86,102,0,0,0,0,0,0,0,0,0,0,90,D
45906,Regular,Ottawa Rapid,Susanne Haaland,90,0,0,0,0,84,93,0,0,0,1,0,0,0,0,0,0,90,D
45906,Regular,Ottawa Rapid,Olivia Scott,90,0,0,0,0,56,83,0,0,3,0,0,0,0,0,0,0,90,D
45906,Regular,Ottawa Rapid,Ellen Gibson,90,0,0,1,0,29,42,0,0,4,1,0,0,0,0,0,0,90,M
45906,Regular,Ottawa Rapid,Delaney Pridham,90,0,0,6,2,23,43,0,0,4,1,0,0,0,0,0,0,90,F
45906,Regular,Ottawa Rapid,Hyo-Joo Choo,89,0,0,2,1,30,62,10,4,1,1,0,0,0,0,0,0,89,D
45906,Regular,Ottawa Rapid,Desiree Scott,78,0,0,1,0,42,55,0,0,2,0,0,0,0,0,0,0,78,M
45906,Regular,Ottawa Rapid,Florence Belzile,78,0,0,0,0,22,41,2,0,4,0,1,0,0,0,0,0,78,F
45906,Regular,Ottawa Rapid,Stella Downing,57,0,0,1,0,15,30,1,0,1,1,1,0,0,0,0,0,57,F
45906,Regular,Ottawa Rapid,Min-A Lee,57,0,0,1,0,20,32,0,0,2,0,1,0,0,0,0,0,57,F
45906,Regular,Ottawa Rapid,Julia Benati,33,0,0,2,0,12,19,0,0,0,1,0,0,0,0,0,57,90,F
45906,Regular,Ottawa Rapid,Johanne Fridlund,33,0,0,0,0,12,23,4,3,3,1,0,0,0,0,0,57,90,M
45906,Regular,Ottawa Rapid,Kayla Adamek,12,0,0,0,0,4,6,0,0,0,1,0,0,0,0,0,78,90,M
45906,Regular,Ottawa Rapid,Melanie Forbes,12,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,78,90,M
45906,Regular,Ottawa Rapid,Emily Amano,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,89,90,D
45906,Regular,Ottawa Rapid,Kelly Chiavaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Ottawa Rapid,Nicola Golen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Ottawa Rapid,Ngozi Okobi-Okeoghene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Ottawa Rapid,Jazmine Wilkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Montreal Roses,Mégane Sauvé,90,0,0,0,0,53,91,2,0,2,0,0,0,0,0,0,0,90,D
45906,Regular,Montreal Roses,Lucy Cappadona,90,0,0,0,0,65,81,0,0,2,0,0,0,0,0,0,0,90,D
45906,Regular,Montreal Roses,Hailey Whitaker,90,0,0,1,0,54,83,1,0,3,1,0,0,0,0,0,0,90,D
45906,Regular,Montreal Roses,Allie Hess,90,0,0,3,2,25,46,1,0,2,1,0,0,0,0,0,0,90,M
45906,Regular,Montreal Roses,Chae-Rim Kang,90,0,0,1,1,28,41,3,1,1,0,0,0,0,0,0,0,90,M
45906,Regular,Montreal Roses,Tanya Boychuk,90,0,0,1,0,19,33,1,0,0,3,1,0,0,0,0,0,90,F
45906,Regular,Montreal Roses,Lorie Thibault,74,0,0,1,0,17,31,1,0,3,0,0,0,0,0,0,0,74,M
45906,Regular,Montreal Roses,Charlotte Bilbault,74,0,0,0,0,41,48,5,4,1,0,0,0,0,0,0,0,74,M
45906,Regular,Montreal Roses,Stephanie Hill,62,0,0,1,0,47,59,0,0,0,0,1,0,0,0,0,0,62,D
45906,Regular,Montreal Roses,Claire Monyard,62,0,0,1,1,18,30,0,0,3,0,0,0,0,0,0,0,62,F
45906,Regular,Montreal Roses,Julia Leas,28,0,0,0,0,40,42,0,0,0,0,0,0,0,0,0,62,90,D
45906,Regular,Montreal Roses,Chloe Minas,28,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,62,90,M
45906,Regular,Montreal Roses,Noémi Paquin,16,0,0,0,0,9,13,1,3,1,0,0,0,0,0,0,74,90,M
45906,Regular,Montreal Roses,Félicia Roy,16,0,0,1,1,13,21,0,0,0,0,0,0,0,0,0,74,90,M
45906,Regular,Montreal Roses,Mara Bouchard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Montreal Roses,Gabrielle Lambert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Montreal Roses,Olivia Mbala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Montreal Roses,Lara Schenk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45906,Regular,Montreal Roses,Jodi Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,Halifax Tides,Julianne Vallerand,90,0,0,2,0,43,87,0,0,2,1,0,0,0,1,1,0,90,D
45913,Regular,Halifax Tides,Addy Weichers,90,0,0,0,0,55,69,0,0,3,0,0,0,0,1,1,0,90,D
45913,Regular,Halifax Tides,Sara Olai,90,0,0,0,0,73,80,0,0,0,2,1,0,0,1,1,0,90,D
45913,Regular,Halifax Tides,Kiley Norkus,90,0,0,0,0,56,94,2,0,3,1,0,0,0,1,1,0,90,D
45913,Regular,Halifax Tides,Sarah Taylor,90,0,0,0,0,63,87,0,0,5,2,1,0,0,1,1,0,90,M
45913,Regular,Halifax Tides,Megumi Nakamura,84,1,0,3,2,21,41,2,0,1,0,0,0,0,1,1,0,84,F
45913,Regular,Halifax Tides,Gunny Jónsdóttir,79,0,0,0,0,43,50,1,0,4,0,0,0,0,1,1,0,79,M
45913,Regular,Halifax Tides,Saorla Miller,79,0,0,0,0,45,76,10,4,2,0,0,0,0,1,1,0,79,F
45913,Regular,Halifax Tides,Sofía Cedeño,78,0,0,3,1,26,46,2,0,1,1,0,0,0,1,1,0,78,F
45913,Regular,Halifax Tides,Sydney Kennedy,68,0,0,1,1,15,39,5,1,2,0,0,0,0,1,1,0,68,F
45913,Regular,Halifax Tides,Amanda Allen,22,0,0,1,0,2,10,1,0,0,0,0,0,0,0,0,68,90,F
45913,Regular,Halifax Tides,Marika Guay,12,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,78,90,F
45913,Regular,Halifax Tides,Milly Clegg,11,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,79,90,F
45913,Regular,Halifax Tides,Karima Lemire,11,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,79,90,M
45913,Regular,Halifax Tides,Tiffany Cameron,6,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,84,90,F
45913,Regular,Halifax Tides,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,Halifax Tides,Annika Leslie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,Halifax Tides,Christabel Oduro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,Halifax Tides,Anne-Valérie Seto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,Ottawa Rapid,Jyllissa Harris,90,0,0,1,0,65,88,1,0,2,0,0,0,0,1,1,0,90,D
45913,Regular,Ottawa Rapid,Olivia Scott,90,0,0,0,0,43,71,0,0,3,0,0,0,0,1,1,0,90,D
45913,Regular,Ottawa Rapid,Ellen Gibson,90,0,0,1,0,32,50,0,0,7,2,0,0,0,1,1,0,90,M
45913,Regular,Ottawa Rapid,Desiree Scott,90,0,0,0,0,32,50,0,0,2,0,0,0,0,1,1,0,90,M
45913,Regular,Ottawa Rapid,Delaney Pridham,90,0,0,4,3,13,38,0,0,2,4,0,0,0,1,1,0,90,F
45913,Regular,Ottawa Rapid,Kayla Adamek,89,0,0,1,1,26,59,2,0,3,2,0,0,0,1,1,0,89,D
45913,Regular,Ottawa Rapid,Florence Belzile,72,1,0,3,1,17,30,0,1,4,0,0,0,0,1,1,0,72,F
45913,Regular,Ottawa Rapid,Min-A Lee,72,0,0,0,0,30,48,3,0,2,0,0,0,0,1,1,0,72,F
45913,Regular,Ottawa Rapid,Melanie Forbes,62,0,0,1,1,20,44,3,2,6,3,0,0,0,1,1,28,90,M
45913,Regular,Ottawa Rapid,Hyo-Joo Choo,45,0,0,0,0,15,32,0,0,1,0,0,0,0,0,1,0,45,D
45913,Regular,Ottawa Rapid,Susanne Haaland,45,0,0,0,0,10,15,0,0,1,0,0,0,0,1,0,45,90,D
45913,Regular,Ottawa Rapid,Johanne Fridlund,28,0,0,1,1,7,17,1,1,0,0,0,0,0,0,0,0,28,F
45913,Regular,Ottawa Rapid,Julia Benati,18,0,0,1,0,6,10,0,0,1,0,0,0,0,0,0,72,90,F
45913,Regular,Ottawa Rapid,Nicola Golen,18,0,0,1,0,9,21,1,0,0,0,0,0,0,0,0,72,90,F
45913,Regular,Ottawa Rapid,Stella Downing,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,89,90,M
45913,Regular,Ottawa Rapid,Emily Amano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,Ottawa Rapid,Kelly Chiavaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,Ottawa Rapid,Jazmine Wilkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45913,Regular,AFC Toronto,Kaela Hansen,90,1,0,1,1,32,42,0,0,2,1,0,0,0,7,0,0,90,D
45913,Regular,AFC Toronto,Croix Soto,90,0,0,0,0,56,61,0,0,0,0,0,0,0,7,0,0,90,D
45913,Regular,AFC Toronto,Sarah Rollins,90,0,1,1,0,50,66,0,0,0,1,0,0,0,7,0,0,90,D
45913,Regular,AFC Toronto,Emma Regan,90,0,0,0,0,42,58,4,4,1,2,0,0,0,7,0,0,90,M
45913,Regular,AFC Toronto,Kaylee Hunter,90,2,1,11,6,17,51,2,0,3,1,0,0,0,7,0,0,90,F
45913,Regular,AFC Toronto,Colby Barnett,71,0,0,1,0,24,47,4,2,1,0,0,0,0,6,0,0,71,M
45913,Regular,AFC Toronto,Sarah Stratigakis,71,1,1,3,2,28,37,0,0,0,0,0,0,0,6,0,0,71,M
45913,Regular,AFC Toronto,Esther Okoronkwo,71,2,1,4,4,36,57,1,0,2,0,0,0,0,6,0,0,71,F
45913,Regular,AFC Toronto,Zoe Burns,63,0,1,0,0,29,48,3,0,0,0,0,0,0,4,0,0,63,M
